student_id,question_id,correct,time_taken,attempts
STU1476,Q10520,1,71.64,3
STU1447,Q10490,1,36.76,1
STU1118,Q10662,0,21.02,1
STU1152,Q10858,1,119.89,3
STU1339,Q10183,1,32.82,1
STU1496,Q10675,0,21.43,1
STU1212,Q10506,0,350.88,1
STU1405,Q10799,0,9.92,3
STU1150,Q10774,1,42.71,1
STU1101,Q10498,1,56.08,1
STU1005,Q10045,1,60.37,1
STU1247,Q10099,1,82.98,1
STU1224,Q10976,1,119.69,1
STU1196,Q10346,1,80.65,1
STU1040,Q10790,0,15.25,1
STU1255,Q10869,1,68.7,1
STU1141,Q10586,0,431.47,1
STU1232,Q10197,1,50.94,1
STU1463,Q10240,0,271.45,3
STU1422,Q10147,1,29.25,1
STU1067,Q10812,1,84.19,3
STU1320,Q10286,0,20.58,1
STU1291,Q10895,1,92.65,3
STU1436,Q10517,0,173.08,1
STU1028,Q10627,0,10.96,3
STU1174,Q10299,1,87.95,1
STU1155,Q10116,1,69.33,1
STU1202,Q10490,1,79.87,1
STU1292,Q10312,1,53.55,1
STU1029,Q10792,0,385.32,3
STU1165,Q10952,1,79.85,1
STU1020,Q10252,0,18.35,1
STU1117,Q10873,0,33.37,1
STU1359,Q10870,0,420.61,1
STU1005,Q10540,1,59.54,1
STU1241,Q10507,1,54.63,1
STU1408,Q10003,0,477.36,1
STU1374,Q10423,1,81.58,1
STU1095,Q10583,1,98.07,3
STU1115,Q10483,1,131.85,1
STU1010,Q10074,1,40.35,1
STU1034,Q10129,1,89.38,1
STU1339,Q10396,0,256.3,2
STU1314,Q10986,1,57.95,1
STU1303,Q10524,0,238.1,1
STU1119,Q10082,0,23.0,3
STU1046,Q10924,0,224.28,1
STU1296,Q10556,0,156.27,1
STU1251,Q10276,0,274.44,2
STU1158,Q10866,0,30.59,4
STU1495,Q10317,0,22.6,1
STU1072,Q10658,0,7.3,4
STU1349,Q10455,1,59.36,3
STU1166,Q10601,0,464.41,4
STU1371,Q10747,1,87.9,3
STU1009,Q10120,0,20.26,1
STU1372,Q10411,1,82.05,2
STU1099,Q10386,1,73.6,1
STU1044,Q10889,1,94.19,1
STU1326,Q10318,1,83.77,1
STU1025,Q10769,1,46.02,1
STU1383,Q10522,1,110.16,1
STU1397,Q10538,1,71.35,1
STU1169,Q10123,1,114.74,1
STU1333,Q10156,1,60.71,1
STU1494,Q10251,1,65.4,1
STU1029,Q10766,0,25.71,4
STU1330,Q10645,0,158.1,4
STU1132,Q10878,0,207.41,3
STU1099,Q10394,1,101.44,1
STU1327,Q10880,0,14.13,4
STU1032,Q10668,0,6.41,1
STU1175,Q10849,0,12.36,4
STU1363,Q10999,1,40.95,3
STU1184,Q10562,0,482.38,4
STU1207,Q10668,1,104.78,3
STU1098,Q10909,1,125.46,1
STU1258,Q10111,1,78.21,3
STU1299,Q10394,0,18.01,1
STU1218,Q10719,1,67.33,1
STU1424,Q10289,0,17.85,1
STU1261,Q10604,1,94.9,1
STU1085,Q10834,1,104.25,1
STU1492,Q10774,1,57.07,1
STU1023,Q10926,0,459.54,1
STU1121,Q10849,1,76.88,1
STU1379,Q10021,1,31.84,2
STU1299,Q10324,1,96.99,1
STU1174,Q10720,0,9.02,3
STU1194,Q10502,0,441.07,4
STU1439,Q10365,1,50.62,3
STU1307,Q10194,1,66.66,1
STU1241,Q10926,0,13.52,2
STU1082,Q10304,1,111.99,3
STU1012,Q10487,1,66.1,2
STU1457,Q10624,1,85.93,1
STU1184,Q10912,1,32.28,1
STU1093,Q10175,1,38.49,1
STU1113,Q10998,0,15.91,1
STU1092,Q10799,0,458.39,1
STU1203,Q10679,1,111.37,1
STU1395,Q10239,1,102.51,1
STU1079,Q10489,0,9.07,1
STU1046,Q10306,1,66.27,1
STU1343,Q10358,1,87.38,3
STU1390,Q10836,0,22.39,1
STU1484,Q10457,1,122.22,1
STU1124,Q10207,1,66.66,1
STU1463,Q10009,1,61.29,3
STU1256,Q10421,0,8.41,3
STU1084,Q10791,0,30.71,1
STU1137,Q10556,0,10.15,1
STU1063,Q10771,0,35.25,3
STU1429,Q10702,1,81.68,1
STU1395,Q10190,1,117.54,3
STU1164,Q10902,1,108.1,2
STU1382,Q10915,1,119.1,1
STU1274,Q10116,1,103.65,1
STU1181,Q10902,1,54.87,1
STU1169,Q10648,1,38.08,1
STU1340,Q10832,0,10.26,1
STU1434,Q10561,0,181.05,3
STU1089,Q10314,1,74.21,2
STU1016,Q10099,1,99.06,1
STU1418,Q10777,1,36.56,1
STU1096,Q10480,1,50.58,3
STU1158,Q10846,0,230.61,3
STU1045,Q10402,0,10.73,1
STU1236,Q10326,1,75.85,1
STU1492,Q10608,1,50.81,1
STU1487,Q10074,1,138.36,1
STU1241,Q10763,0,18.7,1
STU1180,Q10385,0,20.75,1
STU1282,Q10321,1,114.14,1
STU1336,Q10941,1,31.67,2
STU1087,Q10108,0,14.79,3
STU1463,Q10682,1,51.18,1
STU1452,Q10388,1,51.16,1
STU1018,Q10675,0,15.11,3
STU1065,Q10347,1,60.12,3
STU1495,Q10633,1,90.03,2
STU1152,Q10537,0,472.24,1
STU1016,Q10737,1,76.4,1
STU1352,Q10875,0,11.25,2
STU1414,Q10283,0,22.44,1
STU1041,Q10792,0,464.9,1
STU1081,Q10093,0,173.66,1
STU1195,Q10083,1,28.18,1
STU1162,Q10482,0,400.5,1
STU1253,Q10450,1,67.61,3
STU1493,Q10594,1,83.49,2
STU1025,Q10341,0,289.59,1
STU1414,Q10598,1,130.98,1
STU1210,Q10918,0,145.59,2
STU1391,Q10017,1,47.69,1
STU1124,Q10530,1,91.57,2
STU1481,Q10239,1,137.29,1
STU1422,Q10758,0,16.9,3
STU1100,Q10990,1,100.43,1
STU1105,Q10888,1,32.44,1
STU1063,Q10437,0,9.16,2
STU1136,Q10868,1,65.65,1
STU1039,Q10210,1,102.51,1
STU1326,Q10031,1,73.86,1
STU1459,Q10736,1,110.77,3
STU1271,Q10982,1,40.63,1
STU1154,Q10347,1,62.37,1
STU1391,Q10745,1,32.65,1
STU1402,Q10838,0,16.98,4
STU1175,Q10910,1,46.88,2
STU1291,Q10302,0,21.4,3
STU1140,Q10898,1,72.65,1
STU1142,Q10976,1,36.86,2
STU1162,Q10093,1,59.44,1
STU1397,Q10250,0,8.24,1
STU1256,Q10895,1,51.42,1
STU1198,Q10099,1,96.14,1
STU1161,Q10359,1,75.4,1
STU1298,Q10282,1,101.8,1
STU1120,Q10953,0,11.79,4
STU1310,Q10601,1,48.44,1
STU1431,Q10507,0,22.72,1
STU1322,Q10118,1,61.21,1
STU1215,Q10778,0,7.71,1
STU1458,Q10099,1,23.78,2
STU1015,Q10540,1,29.59,2
STU1128,Q10147,0,426.23,2
STU1199,Q10022,1,60.07,1
STU1130,Q10842,0,376.61,3
STU1356,Q10506,1,92.48,1
STU1450,Q10249,0,21.34,1
STU1181,Q10370,0,22.92,1
STU1452,Q10817,1,34.17,2
STU1108,Q10758,1,23.72,2
STU1046,Q10043,0,21.01,1
STU1216,Q10428,0,9.1,4
STU1255,Q10565,1,93.28,1
STU1402,Q10042,1,64.48,3
STU1485,Q10181,1,109.07,1
STU1210,Q10541,1,91.86,1
STU1336,Q10396,1,104.72,1
STU1125,Q10961,0,186.98,3
STU1153,Q10946,0,445.46,1
STU1377,Q10767,1,50.25,2
STU1476,Q10577,1,46.49,1
STU1019,Q10229,1,125.78,1
STU1007,Q10621,0,10.0,1
STU1233,Q10190,0,22.61,3
STU1327,Q10779,1,80.09,1
STU1097,Q10259,1,61.35,1
STU1352,Q10921,1,58.58,1
STU1211,Q10344,1,59.65,1
STU1497,Q10198,0,9.57,1
STU1204,Q10407,0,32.46,4
STU1377,Q10838,1,101.78,1
STU1020,Q10726,1,75.15,2
STU1357,Q10175,1,55.41,1
STU1301,Q10301,1,45.74,2
STU1138,Q10612,1,32.28,1
STU1310,Q10814,0,270.19,4
STU1252,Q10186,1,71.31,1
STU1102,Q10746,0,19.99,4
STU1077,Q10625,0,424.17,4
STU1131,Q10078,1,48.24,1
STU1244,Q10895,0,10.8,1
STU1419,Q10965,1,44.26,1
STU1196,Q10322,1,117.07,1
STU1202,Q10485,0,25.13,3
STU1242,Q10460,0,198.98,1
STU1428,Q10256,0,34.33,4
STU1023,Q10327,0,31.23,2
STU1372,Q10718,0,300.16,1
STU1435,Q10837,1,83.25,1
STU1004,Q10956,1,98.58,1
STU1120,Q10096,1,39.98,1
STU1095,Q10261,0,7.64,1
STU1473,Q10522,0,255.04,1
STU1113,Q10576,1,31.62,1
STU1418,Q10580,1,71.57,3
STU1164,Q10909,0,15.2,1
STU1464,Q10926,1,106.69,3
STU1105,Q10612,1,108.72,1
STU1080,Q10687,0,16.85,1
STU1007,Q10680,0,354.51,1
STU1433,Q10401,1,88.86,1
STU1087,Q10964,0,24.5,3
STU1394,Q10840,0,406.56,1
STU1312,Q10851,1,96.38,1
STU1261,Q10979,1,145.21,2
STU1418,Q10024,0,332.74,2
STU1354,Q10458,1,111.33,1
STU1469,Q10962,1,113.52,1
STU1045,Q10553,0,15.68,1
STU1344,Q10913,0,30.44,4
STU1314,Q10446,1,143.61,1
STU1215,Q10095,1,60.81,1
STU1028,Q10385,1,41.88,1
STU1215,Q10569,0,272.71,3
STU1322,Q10423,0,18.05,1
STU1463,Q10787,1,134.18,1
STU1209,Q10694,0,17.17,1
STU1221,Q10979,1,63.12,3
STU1136,Q10120,1,56.3,1
STU1292,Q10888,1,121.97,3
STU1033,Q10828,1,83.54,1
STU1214,Q10923,0,20.26,1
STU1108,Q10471,0,12.81,4
STU1250,Q10839,1,75.29,1
STU1317,Q10023,0,25.28,1
STU1229,Q10914,0,9.25,3
STU1351,Q10198,1,44.75,1
STU1050,Q10708,0,18.04,1
STU1184,Q10030,1,75.93,3
STU1058,Q10563,0,15.5,1
STU1279,Q10322,1,56.31,1
STU1273,Q10546,0,165.08,1
STU1313,Q10895,0,8.95,1
STU1123,Q10036,0,14.88,1
STU1361,Q10779,0,231.7,1
STU1059,Q10042,1,43.99,2
STU1083,Q10197,0,15.9,1
STU1010,Q10849,0,11.51,1
STU1475,Q10665,0,19.64,3
STU1086,Q10415,0,354.35,3
STU1246,Q10412,1,29.82,1
STU1017,Q10459,1,71.55,1
STU1260,Q10850,0,32.13,1
STU1427,Q10004,1,42.94,1
STU1424,Q10471,1,75.01,3
STU1019,Q10916,1,69.87,1
STU1208,Q10364,1,80.37,1
STU1456,Q10619,0,19.8,3
STU1250,Q10309,1,58.46,1
STU1376,Q10676,1,57.88,1
STU1052,Q10632,1,95.67,2
STU1416,Q10752,0,11.24,1
STU1263,Q10095,0,234.01,3
STU1040,Q10879,0,277.87,4
STU1284,Q10541,0,23.71,4
STU1307,Q10905,1,30.52,1
STU1301,Q10498,1,43.25,1
STU1094,Q10582,1,121.21,1
STU1458,Q10784,0,15.26,4
STU1345,Q10626,1,71.26,1
STU1205,Q10344,0,22.94,4
STU1448,Q10661,1,44.86,3
STU1474,Q10469,0,211.75,2
STU1278,Q10192,0,480.2,4
STU1443,Q10284,1,73.55,3
STU1492,Q10338,0,17.15,1
STU1090,Q10024,0,373.63,1
STU1473,Q10651,1,67.66,1
STU1199,Q10785,0,21.04,2
STU1439,Q10970,1,27.79,1
STU1356,Q10048,1,123.49,1
STU1446,Q10379,1,63.23,1
STU1457,Q10336,0,226.58,1
STU1476,Q10263,1,65.43,1
STU1048,Q10533,0,35.12,1
STU1277,Q10667,1,44.44,1
STU1103,Q10322,1,108.46,1
STU1425,Q10708,1,145.12,3
STU1112,Q10395,1,36.84,1
STU1027,Q10745,1,55.69,3
STU1481,Q10405,0,8.42,4
STU1365,Q10341,0,373.54,1
STU1482,Q10042,1,104.99,2
STU1084,Q10982,0,302.62,1
STU1154,Q10919,0,266.17,4
STU1273,Q10253,1,45.76,2
STU1173,Q10870,0,10.18,1
STU1334,Q10322,1,35.86,1
STU1225,Q10244,1,94.81,1
STU1149,Q10874,1,86.36,2
STU1098,Q10887,0,16.27,1
STU1258,Q10843,1,85.84,1
STU1124,Q10832,1,65.53,1
STU1352,Q10439,1,77.84,1
STU1356,Q10456,1,95.43,1
STU1122,Q10796,0,13.88,3
STU1081,Q10565,0,31.12,1
STU1120,Q10008,1,56.83,1
STU1113,Q10689,1,136.43,1
STU1275,Q10057,1,67.77,1
STU1168,Q10965,0,27.94,1
STU1265,Q10357,0,11.51,4
STU1475,Q10882,1,48.53,1
STU1397,Q10069,0,19.87,2
STU1263,Q10273,1,40.73,1
STU1373,Q10587,1,74.07,1
STU1008,Q10653,1,93.76,1
STU1159,Q10261,1,101.33,1
STU1105,Q10158,1,121.99,1
STU1210,Q10240,1,27.62,1
STU1349,Q10296,1,79.6,1
STU1156,Q10333,0,21.11,2
STU1273,Q10498,0,29.59,1
STU1231,Q10078,0,8.43,1
STU1425,Q10297,0,24.82,1
STU1032,Q10995,1,94.84,1
STU1310,Q10468,1,62.78,1
STU1136,Q10619,1,93.68,1
STU1183,Q10282,1,53.92,1
STU1291,Q10676,0,400.27,3
STU1381,Q10613,1,49.08,2
STU1037,Q10345,0,29.36,2
STU1027,Q10655,1,75.0,1
STU1151,Q10144,1,78.54,1
STU1111,Q10614,0,300.56,1
STU1337,Q10104,1,39.62,2
STU1103,Q10885,0,501.64,1
STU1130,Q10709,0,232.24,1
STU1048,Q10532,1,94.06,1
STU1099,Q10162,0,9.27,4
STU1466,Q10567,1,150.53,2
STU1099,Q10433,1,55.99,1
STU1010,Q10726,1,120.18,3
STU1044,Q10758,0,7.89,2
STU1498,Q10695,0,16.96,1
STU1378,Q10069,1,81.33,3
STU1145,Q10004,0,10.8,1
STU1418,Q10206,1,117.32,3
STU1112,Q10905,0,19.56,1
STU1137,Q10927,1,110.37,1
STU1107,Q10808,0,405.49,4
STU1082,Q10064,1,71.27,1
STU1269,Q10476,0,255.42,1
STU1072,Q10357,0,19.74,1
STU1233,Q10049,0,5.98,2
STU1431,Q10294,0,199.38,3
STU1145,Q10162,1,47.54,1
STU1499,Q10611,1,29.56,3
STU1133,Q10851,0,14.48,1
STU1053,Q10291,1,63.57,1
STU1396,Q10401,1,80.18,3
STU1213,Q10215,0,17.32,1
STU1492,Q10819,1,71.19,3
STU1006,Q10064,0,12.14,4
STU1077,Q10938,0,482.11,1
STU1131,Q10083,1,110.7,2
STU1396,Q10748,1,101.41,1
STU1482,Q10426,0,435.59,2
STU1023,Q10042,0,25.13,1
STU1421,Q10251,1,99.17,1
STU1095,Q10570,0,288.14,1
STU1142,Q10850,1,90.16,3
STU1412,Q10688,0,294.22,1
STU1046,Q10767,0,7.62,2
STU1283,Q10205,1,94.71,2
STU1307,Q10357,0,12.79,1
STU1012,Q10000,0,13.28,1
STU1458,Q10639,0,11.79,1
STU1303,Q10397,1,75.47,1
STU1474,Q10929,0,12.72,1
STU1108,Q10899,0,278.82,3
STU1260,Q10394,0,472.79,3
STU1421,Q10617,0,12.24,1
STU1019,Q10943,0,24.96,1
STU1156,Q10455,0,22.33,3
STU1195,Q10577,1,69.41,2
STU1155,Q10726,1,120.05,3
STU1037,Q10320,1,104.75,1
STU1118,Q10662,1,87.85,1
STU1263,Q10363,1,110.46,1
STU1187,Q10896,0,23.56,4
STU1254,Q10674,1,56.87,3
STU1029,Q10588,1,48.97,1
STU1333,Q10495,0,24.45,1
STU1321,Q10268,1,37.38,1
STU1185,Q10171,0,33.66,1
STU1019,Q10872,0,25.94,3
STU1191,Q10252,1,73.04,1
STU1135,Q10761,0,378.79,1
STU1222,Q10959,1,95.84,1
STU1144,Q10380,1,80.02,3
STU1222,Q10946,1,89.98,1
STU1362,Q10319,1,54.74,1
STU1452,Q10158,1,88.09,1
STU1346,Q10974,1,34.36,3
STU1081,Q10298,0,15.2,1
STU1365,Q10507,1,135.79,1
STU1127,Q10927,0,288.83,1
STU1326,Q10346,1,52.2,1
STU1204,Q10896,0,7.34,1
STU1294,Q10017,1,76.77,3
STU1051,Q10238,1,30.33,3
STU1064,Q10392,1,107.15,1
STU1329,Q10608,1,52.39,1
STU1465,Q10356,1,56.98,2
STU1066,Q10147,0,18.02,1
STU1217,Q10747,0,18.07,2
STU1137,Q10028,1,76.17,1
STU1155,Q10703,1,29.38,1
STU1076,Q10961,0,278.13,1
STU1168,Q10707,0,16.98,2
STU1448,Q10056,1,89.92,2
STU1300,Q10442,1,51.74,1
STU1376,Q10292,0,18.39,4
STU1316,Q10400,0,170.26,1
STU1057,Q10900,0,19.79,1
STU1173,Q10483,0,15.1,3
STU1151,Q10409,1,67.5,2
STU1334,Q10422,1,58.7,3
STU1218,Q10314,0,244.58,2
STU1441,Q10036,1,105.45,1
STU1447,Q10716,0,25.55,3
STU1157,Q10126,1,35.89,1
STU1480,Q10030,0,436.72,4
STU1202,Q10030,1,128.36,1
STU1083,Q10098,1,70.93,3
STU1234,Q10459,1,32.5,2
STU1106,Q10401,0,10.5,4
STU1033,Q10382,0,20.59,1
STU1183,Q10756,0,18.23,2
STU1424,Q10701,1,115.31,1
STU1315,Q10999,1,70.25,1
STU1497,Q10807,1,41.89,1
STU1126,Q10300,1,88.71,1
STU1090,Q10863,0,10.84,1
STU1264,Q10878,1,41.38,3
STU1204,Q10649,0,537.29,1
STU1117,Q10228,1,132.19,1
STU1391,Q10772,1,64.95,3
STU1318,Q10326,1,89.58,1
STU1143,Q10763,1,119.22,2
STU1161,Q10762,1,50.86,1
STU1371,Q10536,1,64.67,1
STU1351,Q10229,1,35.21,3
STU1106,Q10282,1,51.19,3
STU1319,Q10282,1,50.43,3
STU1088,Q10976,0,281.2,1
STU1135,Q10438,1,41.44,1
STU1102,Q10365,0,16.1,4
STU1083,Q10796,1,98.18,1
STU1221,Q10569,1,147.35,1
STU1207,Q10899,0,14.36,1
STU1142,Q10668,0,12.25,1
STU1172,Q10605,0,593.1,2
STU1427,Q10346,1,50.22,3
STU1205,Q10895,0,23.82,1
STU1164,Q10718,1,76.39,1
STU1349,Q10931,0,298.75,3
STU1416,Q10144,1,70.75,1
STU1293,Q10010,1,70.01,1
STU1442,Q10307,1,90.59,1
STU1220,Q10232,0,222.18,4
STU1495,Q10544,1,34.46,1
STU1494,Q10621,1,113.51,2
STU1115,Q10341,1,65.19,1
STU1065,Q10832,0,16.14,1
STU1312,Q10846,0,30.58,3
STU1312,Q10889,1,52.06,1
STU1153,Q10454,0,206.92,3
STU1144,Q10363,1,71.24,1
STU1087,Q10225,0,18.97,3
STU1096,Q10314,1,77.26,1
STU1478,Q10703,1,91.56,1
STU1360,Q10105,1,58.78,1
STU1173,Q10912,1,45.99,2
STU1207,Q10379,1,45.84,1
STU1218,Q10208,0,560.02,4
STU1354,Q10513,0,549.57,1
STU1090,Q10713,1,67.82,1
STU1177,Q10316,0,17.57,2
STU1066,Q10024,0,196.82,4
STU1196,Q10463,1,37.74,1
STU1156,Q10668,0,376.56,2
STU1220,Q10108,1,57.04,1
STU1336,Q10927,1,39.95,1
STU1388,Q10593,1,118.27,1
STU1195,Q10219,0,16.15,1
STU1349,Q10721,0,23.81,1
STU1191,Q10203,0,17.94,2
STU1435,Q10946,0,24.43,4
STU1437,Q10702,1,48.51,1
STU1493,Q10996,0,401.16,2
STU1024,Q10945,0,325.69,4
STU1029,Q10566,0,9.29,3
STU1117,Q10837,1,36.15,1
STU1275,Q10148,1,40.54,1
STU1433,Q10869,1,94.76,3
STU1194,Q10184,1,72.38,1
STU1326,Q10009,1,114.31,1
STU1000,Q10203,0,23.76,3
STU1023,Q10833,0,259.78,1
STU1060,Q10822,0,15.82,1
STU1109,Q10588,1,93.95,1
STU1089,Q10220,0,212.86,3
STU1354,Q10905,0,35.06,1
STU1014,Q10537,1,36.75,2
STU1462,Q10061,0,21.89,2
STU1283,Q10481,1,131.75,1
STU1374,Q10842,0,31.16,2
STU1377,Q10984,0,247.29,1
STU1335,Q10696,0,23.35,4
STU1400,Q10674,1,117.56,1
STU1072,Q10073,1,48.2,1
STU1432,Q10722,0,205.14,2
STU1221,Q10386,0,227.56,3
STU1138,Q10630,1,125.1,1
STU1430,Q10610,0,7.73,1
STU1428,Q10249,1,65.02,1
STU1220,Q10618,0,354.31,1
STU1156,Q10158,1,49.79,2
STU1083,Q10449,1,80.1,1
STU1102,Q10450,0,20.67,3
STU1192,Q10741,1,77.3,1
STU1275,Q10127,1,43.23,1
STU1205,Q10322,1,31.01,1
STU1437,Q10730,0,241.69,1
STU1160,Q10519,1,126.73,1
STU1035,Q10144,0,14.24,1
STU1307,Q10467,1,74.54,1
STU1365,Q10285,1,53.92,1
STU1331,Q10194,0,168.68,3
STU1239,Q10202,1,36.72,1
STU1400,Q10763,1,59.45,1
STU1218,Q10628,1,42.28,1
STU1258,Q10418,0,13.31,1
STU1111,Q10722,0,295.41,4
STU1292,Q10195,1,57.99,1
STU1038,Q10611,1,46.67,1
STU1084,Q10476,1,37.12,1
STU1244,Q10126,1,114.81,1
STU1004,Q10140,0,353.34,1
STU1389,Q10874,1,118.13,1
STU1194,Q10361,1,34.63,1
STU1032,Q10151,1,108.88,3
STU1026,Q10925,0,210.53,1
STU1279,Q10781,1,78.8,1
STU1462,Q10320,1,105.11,1
STU1206,Q10142,0,239.24,4
STU1076,Q10458,1,42.2,1
STU1342,Q10484,1,96.35,1
STU1333,Q10343,0,16.11,1
STU1309,Q10696,1,60.17,1
STU1299,Q10821,1,59.82,1
STU1406,Q10157,1,40.39,1
STU1467,Q10440,0,332.79,1
STU1199,Q10931,1,72.07,1
STU1010,Q10979,0,23.14,4
STU1263,Q10816,0,322.74,4
STU1346,Q10820,0,5.51,1
STU1476,Q10949,1,63.32,1
STU1038,Q10879,1,41.67,2
STU1149,Q10373,0,8.08,1
STU1186,Q10645,1,64.51,3
STU1399,Q10886,1,55.78,1
STU1309,Q10483,1,26.61,2
STU1485,Q10351,1,75.95,1
STU1235,Q10547,1,90.9,1
STU1237,Q10614,1,110.16,1
STU1176,Q10467,1,41.23,2
STU1376,Q10427,1,132.25,1
STU1097,Q10495,1,36.71,1
STU1302,Q10749,1,97.84,1
STU1092,Q10869,0,15.0,4
STU1081,Q10798,1,82.64,1
STU1001,Q10912,0,28.37,4
STU1393,Q10904,0,21.47,2
STU1338,Q10860,0,15.25,1
STU1477,Q10574,0,288.68,3
STU1143,Q10238,1,41.07,1
STU1309,Q10697,0,211.93,3
STU1102,Q10069,1,130.23,1
STU1316,Q10260,1,98.25,1
STU1461,Q10629,1,50.74,3
STU1469,Q10482,1,38.2,1
STU1359,Q10325,1,67.67,1
STU1291,Q10443,1,81.75,3
STU1293,Q10123,1,34.34,1
STU1358,Q10547,1,115.63,1
STU1260,Q10290,1,55.32,1
STU1317,Q10708,1,94.67,1
STU1171,Q10392,1,103.47,1
STU1414,Q10097,1,37.07,3
STU1294,Q10181,1,41.22,3
STU1273,Q10301,0,17.01,3
STU1177,Q10264,1,100.45,1
STU1215,Q10636,1,101.93,1
STU1336,Q10211,1,77.08,1
STU1292,Q10211,1,47.81,3
STU1063,Q10524,1,25.43,1
STU1419,Q10068,1,102.43,1
STU1327,Q10023,1,54.94,1
STU1004,Q10964,1,46.17,3
STU1404,Q10907,1,50.88,2
STU1196,Q10481,1,57.15,3
STU1270,Q10646,1,56.64,1
STU1380,Q10933,1,110.85,1
STU1190,Q10961,1,59.06,1
STU1011,Q10526,1,84.17,2
STU1349,Q10838,1,112.21,1
STU1274,Q10428,0,7.58,3
STU1302,Q10599,1,41.8,1
STU1070,Q10197,0,24.63,2
STU1234,Q10516,0,17.1,3
STU1309,Q10685,1,49.93,1
STU1063,Q10369,1,74.68,1
STU1307,Q10614,0,13.12,3
STU1319,Q10729,0,25.68,1
STU1393,Q10188,1,25.68,1
STU1424,Q10783,0,230.51,1
STU1200,Q10020,0,6.09,1
STU1445,Q10159,1,52.75,1
STU1217,Q10730,0,12.88,3
STU1430,Q10314,1,55.07,1
STU1216,Q10599,0,212.18,2
STU1083,Q10087,0,357.15,4
STU1244,Q10030,1,49.41,1
STU1235,Q10418,1,22.3,1
STU1160,Q10679,0,27.78,1
STU1371,Q10106,0,21.3,1
STU1490,Q10586,0,18.76,1
STU1414,Q10011,0,478.41,1
STU1186,Q10891,1,89.34,1
STU1073,Q10565,0,233.95,3
STU1226,Q10089,0,17.57,2
STU1315,Q10639,0,177.44,4
STU1307,Q10250,1,72.09,1
STU1398,Q10643,0,22.01,1
STU1193,Q10269,1,44.01,1
STU1236,Q10655,1,80.65,1
STU1120,Q10454,1,113.95,1
STU1420,Q10456,0,367.78,3
STU1082,Q10233,1,103.35,3
STU1456,Q10060,1,52.06,2
STU1130,Q10348,0,350.38,4
STU1141,Q10814,1,81.06,1
STU1363,Q10313,0,18.91,4
STU1051,Q10840,0,10.99,4
STU1058,Q10870,0,24.83,2
STU1490,Q10648,1,88.96,1
STU1446,Q10344,0,356.42,2
STU1112,Q10830,1,67.88,1
STU1247,Q10719,0,147.39,3
STU1365,Q10067,1,81.7,1
STU1258,Q10451,0,14.54,1
STU1164,Q10294,1,61.08,1
STU1054,Q10803,1,61.77,1
STU1076,Q10213,0,328.12,1
STU1493,Q10303,0,7.02,1
STU1455,Q10333,1,50.47,2
STU1377,Q10163,1,57.77,1
STU1088,Q10952,0,145.36,2
STU1472,Q10305,1,49.98,1
STU1450,Q10922,1,68.83,1
STU1437,Q10208,0,16.0,1
STU1154,Q10928,0,26.21,1
STU1274,Q10279,1,106.99,1
STU1191,Q10704,0,13.29,3
STU1282,Q10831,1,69.45,1
STU1488,Q10173,1,75.6,1
STU1094,Q10975,1,58.58,1
STU1496,Q10417,0,8.76,3
STU1357,Q10032,0,217.71,1
STU1049,Q10984,0,391.95,1
STU1227,Q10260,1,86.02,1
STU1444,Q10116,1,25.66,1
STU1189,Q10761,1,43.04,2
STU1165,Q10002,1,74.75,2
STU1014,Q10627,1,84.11,1
STU1197,Q10849,0,225.88,1
STU1059,Q10196,1,104.89,1
STU1428,Q10851,1,88.56,1
STU1238,Q10975,1,56.3,2
STU1152,Q10820,1,89.53,3
STU1016,Q10413,0,250.18,1
STU1486,Q10181,1,83.73,3
STU1367,Q10126,0,234.12,1
STU1494,Q10873,1,50.97,2
STU1058,Q10438,1,82.21,1
STU1038,Q10584,1,91.85,1
STU1320,Q10865,1,89.21,1
STU1486,Q10742,1,80.86,1
STU1128,Q10973,0,348.1,1
STU1293,Q10678,0,384.95,1
STU1295,Q10536,1,66.89,3
STU1233,Q10533,1,38.86,1
STU1025,Q10595,0,18.52,2
STU1176,Q10387,1,63.78,1
STU1123,Q10305,1,134.33,2
STU1388,Q10483,1,33.92,1
STU1136,Q10259,1,49.73,2
STU1022,Q10705,1,61.73,1
STU1325,Q10508,0,11.71,1
STU1424,Q10029,1,34.08,2
STU1173,Q10187,1,62.18,1
STU1063,Q10376,1,29.4,1
STU1285,Q10589,0,10.29,1
STU1396,Q10907,0,24.49,1
STU1342,Q10974,1,106.77,1
STU1045,Q10845,0,343.6,3
STU1024,Q10389,1,72.98,1
STU1135,Q10715,0,12.45,3
STU1416,Q10821,1,88.65,3
STU1291,Q10169,0,9.02,4
STU1210,Q10249,0,190.14,1
STU1191,Q10095,1,76.46,1
STU1351,Q10637,0,18.83,1
STU1321,Q10158,1,136.5,1
STU1253,Q10399,1,122.79,1
STU1291,Q10946,1,81.86,1
STU1109,Q10080,1,98.64,1
STU1372,Q10809,1,59.01,3
STU1153,Q10593,1,64.82,1
STU1170,Q10779,0,9.38,3
STU1422,Q10361,1,114.39,1
STU1210,Q10078,1,67.68,1
STU1400,Q10913,1,49.42,1
STU1105,Q10942,0,170.96,1
STU1151,Q10682,0,27.38,3
STU1155,Q10196,0,297.99,4
STU1177,Q10898,0,26.16,4
STU1428,Q10829,0,205.19,1
STU1228,Q10885,1,97.17,1
